LAT,LONG,ALT
-12.50768629,136.6772056,31.32850848
-12.50776301,136.6771279,31.33229744
-12.50783973,136.6770501,31.33606205
-12.50791644,136.6769724,31.33980229
-12.50799315,136.6768946,31.34351818
-12.50806986,136.6768169,31.3472097
-12.50814656,136.6767391,31.35087687
-12.50822327,136.6766614,31.35451967
-12.50829997,136.6765836,31.35813812
-12.50837667,136.6765059,31.36173222
-12.50845336,136.6764281,31.36530196
-12.50853006,136.6763504,31.36884734
-12.50860675,136.6762727,31.37236837
-12.50868344,136.6761949,31.37586505
-12.50876012,136.6761172,31.37933738
-12.50883681,136.6760395,31.38278536
-12.50891349,136.6759618,31.38620899
-12.50899017,136.675884,31.38960827
-12.50906685,136.6758063,31.3929832
-12.50914352,136.6757286,31.39633379
-12.50922019,136.6756509,31.39966003
-12.50929687,136.6755732,31.40296193
-12.50937353,136.6754955,31.40623948
-12.5094502,136.6754178,31.40949269
-12.50952686,136.6753401,31.41272155
-12.50960352,136.6752624,31.41592608
-12.50968018,136.6751847,31.41910626
-12.50975684,136.675107,31.42226211
-12.50983349,136.6750293,31.42539362
-12.50991015,136.6749516,31.42850079
-12.5099868,136.6748739,31.43158362
-12.51006344,136.6747962,31.43464212
-12.51014009,136.6747185,31.43767628
-12.51021673,136.6746408,31.44068611
-12.51029337,136.6745632,31.4436716
-12.51037001,136.6744855,31.44663276
-12.51044665,136.6744078,31.4495696
-12.51052328,136.6743301,31.4524821
-12.51059991,136.6742525,31.45537027
-12.51067654,136.6741748,31.45823411
-12.51075317,136.6740972,31.46107362
-12.51082979,136.6740195,31.46388881
-12.51090642,136.6739418,31.46667967
-12.51098304,136.6738642,31.4694462
-12.51105966,136.6737865,31.47218841
-12.51113627,136.6737089,31.4749063
-12.51121289,136.6736312,31.47759986
-12.5112895,136.6735536,31.4802691
-12.51136611,136.6734759,31.48291402
-12.51144271,136.6733983,31.48553462
-12.51151932,136.6733207,31.4881309
-12.51159592,136.673243,31.49070286
-12.51167252,136.6731654,31.4932505
-12.51174912,136.6730878,31.49577382
-12.51182572,136.6730101,31.49827283
-12.51190231,136.6729325,31.50074752
-12.5119789,136.6728549,31.5031979
-12.51205549,136.6727773,31.50562396
-12.51213208,136.6726996,31.50802571
-12.51220866,136.672622,31.51040315
-12.51228525,136.6725444,31.51275627
-12.51236183,136.6724668,31.51508509
-12.51243841,136.6723892,31.51738959
-12.51251498,136.6723116,31.51966979
-12.51259156,136.672234,31.52192567
-12.51266813,136.6721564,31.52415725
-12.5127447,136.6720788,31.52636452
-12.51282127,136.6720012,31.52854749
-12.51289783,136.6719236,31.53070615
-12.5129744,136.671846,31.5328405
-12.51305096,136.6717684,31.53495055
-12.51312752,136.6716908,31.5370363
-12.51320408,136.6716132,31.53909774
-12.51328063,136.6715357,31.54113488
-12.51335718,136.6714581,31.54314772
-12.51343373,136.6713805,31.54513626
-12.51351028,136.6713029,31.5471005
-12.51358683,136.6712254,31.54904045
-12.51366337,136.6711478,31.55095609
-12.51373992,136.6710702,31.55284744
-12.51381646,136.6709927,31.55471449
-12.51389299,136.6709151,31.55655724
-12.51396953,136.6708375,31.5583757
-12.51404606,136.67076,31.56016987
-12.51412259,136.6706824,31.56193974
-12.51419912,136.6706049,31.56368532
-12.51427565,136.6705273,31.5654066
-12.51435218,136.6704498,31.5671036
-12.5144287,136.6703722,31.5687763
-12.51450522,136.6702947,31.57042471
-12.51458174,136.6702172,31.57204884
-12.51465826,136.6701396,31.57364867
-12.51473477,136.6700621,31.57522422
-12.51481128,136.6699846,31.57677548
-12.51488779,136.669907,31.57830246
-12.5149643,136.6698295,31.57980515
-12.51504081,136.669752,31.58128355
-12.51511731,136.6696744,31.58273767
-12.51519381,136.6695969,31.5841675
-12.51527031,136.6695194,31.58557306
-12.51534681,136.6694419,31.58695433
-12.51542331,136.6693644,31.58831131
-12.5154998,136.6692869,31.58964402
-12.51557629,136.6692094,31.59095245
-12.51565278,136.6691319,31.5922366
-12.51572927,136.6690544,31.59349647
-12.51580576,136.6689769,31.59473206
-12.51588224,136.6688994,31.59594337
-12.51595872,136.6688219,31.59713041
-12.5160352,136.6687444,31.59829317
-12.51611168,136.6686669,31.59943166
-12.51618815,136.6685894,31.60054587
-12.51626463,136.6685119,31.60163581
-12.5163411,136.6684344,31.60270148
-12.51641757,136.6683569,31.60374287
-12.51649403,136.6682795,31.60475999
-12.5165705,136.668202,31.60575284
-12.51664696,136.6681245,31.60672142
-12.51672342,136.668047,31.60766574
-12.51679988,136.6679696,31.60858578
-12.51687634,136.6678921,31.60948155
-12.51695279,136.6678146,31.61035306
-12.51702925,136.6677372,31.6112003
-12.5171057,136.6676597,31.61202327
-12.51718214,136.6675823,31.61282198
-12.51725859,136.6675048,31.61359642
-12.51733504,136.6674274,31.6143466
-12.51741148,136.6673499,31.61507251
-12.51748792,136.6672725,31.61577417
-12.51756436,136.667195,31.61645156
-12.51764079,136.6671176,31.61710469
-12.51771723,136.6670401,31.61773356
-12.51779366,136.6669627,31.61833816
-12.51787009,136.6668853,31.61891851
-12.51794652,136.6668078,31.6194746
-12.51802294,136.6667304,31.62000644
-12.51809937,136.666653,31.62051401
-12.51817579,136.6665755,31.62099733
-12.51825221,136.6664981,31.62145639
-12.51832863,136.6664207,31.6218912
-12.51840504,136.6663433,31.62230175
-12.51848146,136.6662659,31.62268805
-12.51855787,136.6661885,31.6230501
-12.51863428,136.666111,31.62338789
-12.51871069,136.6660336,31.62370143
-12.51878709,136.6659562,31.62399072
-12.5188635,136.6658788,31.62425576
-12.5189399,136.6658014,31.62449655
-12.5190163,136.665724,31.62471309
-12.5190927,136.6656466,31.62490538
-12.51916909,136.6655692,31.62507342
-12.51924549,136.6654918,31.62521722
-12.51932188,136.6654145,31.62533677
-12.51939827,136.6653371,31.62543207
-12.51947466,136.6652597,31.62550313
-12.51955104,136.6651823,31.62554994
-12.51962742,136.6651049,31.62557251
-12.51970381,136.6650275,31.62557083
-12.51978019,136.6649502,31.62554492
-12.51985656,136.6648728,31.62549476
-12.51993294,136.6647954,31.62542036
-12.52000931,136.6647181,31.62532171
-12.52008568,136.6646407,31.62519883
-12.52016205,136.6645633,31.62505171
-12.52023842,136.664486,31.62488035
-12.52031479,136.6644086,31.62468475
-12.52039115,136.6643313,31.62446492
-12.52046751,136.6642539,31.62422085
-12.52054387,136.6641766,31.62395254
-12.52062023,136.6640992,31.62365999
-12.52069659,136.6640219,31.62334321
-12.52077294,136.6639445,31.6230022
-12.52084929,136.6638672,31.62263695
-12.52092564,136.6637899,31.62224747
-12.52100199,136.6637125,31.62183376
-12.52107833,136.6636352,31.62139582
-12.52115468,136.6635579,31.62093364
-12.52123102,136.6634805,31.62044724
-12.52130736,136.6634032,31.6199366
-12.5213837,136.6633259,31.61940174
-12.52146003,136.6632486,31.61884265
-12.52153637,136.6631713,31.61825933
-12.5216127,136.6630939,31.61765178
-12.52168903,136.6630166,31.61702001
-12.52176535,136.6629393,31.61636401
-12.52184168,136.662862,31.61568378
-12.521918,136.6627847,31.61497933
-12.52199433,136.6627074,31.61425066
-12.52207065,136.6626301,31.61349777
-12.52214696,136.6625528,31.61272065
-12.52222328,136.6624755,31.61191931
-12.52229959,136.6623982,31.61109375
-12.5223759,136.6623209,31.61024397
-12.52245221,136.6622436,31.60936996
-12.52252852,136.6621664,31.60847174
-12.52260483,136.6620891,31.6075493
-12.52268113,136.6620118,31.60660265
-12.52275743,136.6619345,31.60563177
-12.52283373,136.6618572,31.60463668
-12.52291003,136.66178,31.60361738
-12.52298633,136.6617027,31.60257386
-12.52306262,136.6616254,31.60150612
-12.52313891,136.6615482,31.60041417
-12.5232152,136.6614709,31.59929801
-12.52329149,136.6613936,31.59815763
-12.52336777,136.6613164,31.59699305
-12.52344406,136.6612391,31.59580425
-12.52352034,136.6611619,31.59459124
-12.52359662,136.6610846,31.59335402
-12.5236729,136.6610074,31.59209259
-12.52374917,136.6609301,31.59080696
-12.52382545,136.6608529,31.58949712
-12.52390172,136.6607757,31.58816306
-12.52397799,136.6606984,31.58680481
-12.52405426,136.6606212,31.58542234
-12.52413052,136.660544,31.58401568
-12.52420679,136.6604667,31.58258481
-12.52428305,136.6603895,31.58112973
-12.52435931,136.6603123,31.57965045
-12.52443557,136.6602351,31.57814697
-12.52451182,136.6601578,31.57661929
-12.52458808,136.6600806,31.5750674
-12.52466433,136.6600034,31.57349132
-12.52474058,136.6599262,31.57189104
-12.52481683,136.659849,31.57026655
-12.52489307,136.6597718,31.56861787
-12.52496932,136.6596946,31.566945
-12.52504556,136.6596174,31.56524792
-12.5251218,136.6595402,31.56352665
-12.52519803,136.659463,31.56178118
-12.52527427,136.6593858,31.56001152
-12.5253505,136.6593086,31.55821767
-12.52542674,136.6592314,31.55639962
-12.52550297,136.6591542,31.55455738
-12.52557919,136.659077,31.55269094
-12.52565542,136.6589998,31.55080032
-12.52573164,136.6589227,31.5488855
-12.52580787,136.6588455,31.5469465
-12.52588409,136.6587683,31.5449833
-12.5259603,136.6586911,31.54299592
-12.52603652,136.658614,31.54098435
-12.52611273,136.6585368,31.53894859
-12.52618895,136.6584596,31.53688865
-12.52626515,136.6583825,31.53480452
-12.52634136,136.6583053,31.5326962
-12.52641757,136.6582282,31.53056371
-12.52649377,136.658151,31.52840702
-12.52656997,136.6580739,31.52622616
-12.52664617,136.6579967,31.52402111
-12.52672237,136.6579196,31.52179188
-12.52679857,136.6578424,31.51953847
-12.52687476,136.6577653,31.51726088
-12.52695095,136.6576881,31.51495911
-12.52702714,136.657611,31.51263316
-12.52710333,136.6575339,31.51028304
-12.52717952,136.6574567,31.50790874
-12.5272557,136.6573796,31.50551026
-12.52733188,136.6573025,31.5030876
-12.52740806,136.6572254,31.50064077
-12.52748424,136.6571483,31.49816977
-12.52756041,136.6570711,31.49567459
-12.52763659,136.656994,31.49315524
-12.52771276,136.6569169,31.49061172
-12.52778893,136.6568398,31.48804403
-12.52786509,136.6567627,31.48545216
-12.52794126,136.6566856,31.48283613
-12.52801742,136.6566085,31.48019593
-12.52809358,136.6565314,31.47753156
-12.52816974,136.6564543,31.47484302
-12.5282459,136.6563772,31.47213031
-12.52832206,136.6563001,31.46939344
-12.52839821,136.656223,31.46663241
-12.52847436,136.6561459,31.46384721
-12.52855051,136.6560689,31.46103784
-12.52862665,136.6559918,31.45820431
-12.5287028,136.6559147,31.45534663
-12.52877894,136.6558376,31.45246477
-12.52885508,136.6557606,31.44955876
-12.52893122,136.6556835,31.44662859
-12.52900736,136.6556064,31.44367426
-12.52908349,136.6555294,31.44069577
-12.52915963,136.6554523,31.43769313
-12.52923576,136.6553752,31.43466633
-12.52931188,136.6552982,31.43161537
-12.52938801,136.6552211,31.42854025
-12.52946413,136.6551441,31.42544099
-12.52954026,136.655067,31.42231756
-12.52961638,136.65499,31.41916999
-12.52969249,136.6549129,31.41599826
-12.52976861,136.6548359,31.41280239
-12.52984472,136.6547589,31.40958236
-12.52992084,136.6546818,31.40633818
-12.52999694,136.6546048,31.40306986
-12.53007305,136.6545278,31.39977738
-12.53014916,136.6544507,31.39646076
-12.53022526,136.6543737,31.39312
-12.53030136,136.6542967,31.38975508
-12.53037746,136.6542197,31.38636603
-12.53045356,136.6541427,31.38295283
-12.53052965,136.6540657,31.37951549
-12.53060575,136.6539886,31.376054
-12.53068184,136.6539116,31.37256837
-12.53075792,136.6538346,31.36905861
-12.53083401,136.6537576,31.3655247
-12.5309101,136.6536806,31.36196666
-12.53098618,136.6536036,31.35838447
-12.53106226,136.6535266,31.35477816
-12.53113834,136.6534497,31.3511477
-12.53121441,136.6533727,31.34749311
-12.53129049,136.6532957,31.34381438
-12.53136656,136.6532187,31.34011153
-12.53144263,136.6531417,31.33638454
-12.53151869,136.6530647,31.33263341
-12.53159476,136.6529878,31.32885816
-12.53167082,136.6529108,31.32505878
-12.53174688,136.6528338,31.32123526
-12.53182294,136.6527569,31.31738762
-12.531899,136.6526799,31.31351585
-12.53197505,136.6526029,31.30961996
-12.5320511,136.652526,31.30569994
-12.53212715,136.652449,31.3017558
-12.5322032,136.6523721,31.29778753
-12.53227925,136.6522951,31.29379514
-12.53235529,136.6522182,31.28977863
-12.53243133,136.6521412,31.28573799
-12.53250737,136.6520643,31.28167324
-12.53258341,136.6519874,31.27758437
-12.53265944,136.6519104,31.27347137
-12.53273548,136.6518335,31.26933427
-12.53281151,136.6517566,31.26517304
-12.53288754,136.6516796,31.2609877
-12.53296356,136.6516027,31.25677825
-12.53303959,136.6515258,31.25254468
-12.53311561,136.6514489,31.248287
-12.53319163,136.651372,31.24400521
-12.53326764,136.6512951,31.2396993
-12.53334366,136.6512181,31.23536929
-12.53341967,136.6511412,31.23101517
-12.53349568,136.6510643,31.22663694
-12.53357169,136.6509874,31.2222346
-12.5336477,136.6509105,31.21780816
-12.5337237,136.6508337,31.21335761
-12.5337997,136.6507568,31.20888296
-12.5338757,136.6506799,31.20438421
-12.5339517,136.650603,31.19986135
-12.5340277,136.6505261,31.1953144
-12.53410369,136.6504492,31.19074334
-12.53417968,136.6503723,31.18614818
-12.53425567,136.6502955,31.18152893
-12.53433165,136.6502186,31.17688558
-12.53440764,136.6501417,31.17221813
-12.53448362,136.6500649,31.16752659
-12.5345596,136.649988,31.16281095
-12.53463558,136.6499112,31.15807122
-12.53471155,136.6498343,31.1533074
-12.53478752,136.6497574,31.14851949
-12.53486349,136.6496806,31.14370749
-12.53493946,136.6496037,31.13887139
-12.53501543,136.6495269,31.13401122
-12.53509139,136.6494501,31.12912695
-12.53516735,136.6493732,31.1242186
-12.53524331,136.6492964,31.11928616
-12.53531927,136.6492196,31.11432964
-12.53539522,136.6491427,31.10934904
-12.53547117,136.6490659,31.10434435
-12.53554712,136.6489891,31.09931559
-12.53562307,136.6489123,31.09426274
-12.53569901,136.6488354,31.08918582
-12.53577496,136.6487586,31.08408482
-12.5358509,136.6486818,31.07895975
-12.53592684,136.648605,31.0738106
-12.53600277,136.6485282,31.06863737
-12.5360787,136.6484514,31.06344007
-12.53615464,136.6483746,31.0582187
-12.53623056,136.6482978,31.05297326
-12.53630649,136.648221,31.04770375
-12.53638241,136.6481442,31.04241018
-12.53645834,136.6480675,31.03709253
-12.53653425,136.6479907,31.03175082
-12.53661017,136.6479139,31.02638504
-12.53668609,136.6478371,31.0209952
-12.536762,136.6477603,31.0155813
-12.53683791,136.6476836,31.01014333
-12.53691382,136.6476068,31.00468131
-12.53698972,136.64753,30.99919522
-12.53706562,136.6474533,30.99368508
-12.53714152,136.6473765,30.98815088
-12.53721742,136.6472998,30.98259263
-12.53729332,136.647223,30.97701032
-12.53736921,136.6471463,30.97140396
-12.5374451,136.6470695,30.96577354
-12.53752099,136.6469928,30.96011908
-12.53759687,136.646916,30.95444056
-12.53767276,136.6468393,30.948738
-12.53774864,136.6467626,30.94301139
-12.53782452,136.6466858,30.93726073
-12.53790039,136.6466091,30.93148603
-12.53797627,136.6465324,30.92568728
-12.53805214,136.6464557,30.91986449
-12.53812801,136.646379,30.91401766
-12.53820387,136.6463022,30.9081468
-12.53827973,136.6462255,30.90225189
-12.5383556,136.6461488,30.89633294
-12.53843145,136.6460721,30.89038996
-12.53850731,136.6459954,30.88442295
-12.53858316,136.6459187,30.8784319
-12.53865902,136.645842,30.87241682
-12.53873486,136.6457653,30.8663777
-12.53881071,136.6456887,30.86031456
-12.53888655,136.645612,30.85422739
-12.5389624,136.6455353,30.84811619
-12.53903823,136.6454586,30.84198097
-12.53911407,136.6453819,30.83582172
-12.5391899,136.6453053,30.82963845
-12.53926574,136.6452286,30.82343116
-12.53934156,136.6451519,30.81719984
-12.53941739,136.6450753,30.81094451
-12.53949321,136.6449986,30.80466516
-12.53956903,136.644922,30.79836179
-12.53964485,136.6448453,30.79203441
-12.53972067,136.6447687,30.78568302
-12.53979648,136.644692,30.77930761
-12.53987229,136.6446154,30.77290819
-12.5399481,136.6445387,30.76648476
-12.54002391,136.6444621,30.76003732
-12.54009971,136.6443855,30.75356588
-12.54017551,136.6443089,30.74707043
-12.54025131,136.6442322,30.74055098
-12.5403271,136.6441556,30.73400752
-12.5404029,136.644079,30.72744006
-12.54047869,136.6440024,30.7208486
-12.54055447,136.6439258,30.71423315
-12.54063026,136.6438492,30.7075937
-12.54070604,136.6437726,30.70093025
-12.54078182,136.643696,30.69424281
-12.5408576,136.6436194,30.68753137
-12.54093337,136.6435428,30.68079595
-12.54100914,136.6434662,30.67403653
-12.54108491,136.6433896,30.66725313
-12.54116068,136.643313,30.66044575
-12.54123644,136.6432364,30.65361438
-12.5413122,136.6431599,30.64675902
-12.54138796,136.6430833,30.63987969
-12.54146371,136.6430067,30.63297638
-12.54153947,136.6429302,30.6260491
-12.54161521,136.6428536,30.61909784
-12.54169096,136.642777,30.61212261
-12.54176671,136.6427005,30.6051234
-12.54184245,136.6426239,30.59810023
-12.54191819,136.6425474,30.59105309
-12.54199392,136.6424708,30.58398199
-12.54206966,136.6423943,30.57688692
-12.54214539,136.6423178,30.56976789
-12.54222111,136.6422412,30.5626249
-12.54229684,136.6421647,30.55545796
-12.54237256,136.6420882,30.54826706
-12.54244828,136.6420117,30.5410522
-12.54252399,136.6419351,30.5338134
-12.54259971,136.6418586,30.52655064
-12.54267542,136.6417821,30.51926394
-12.54275113,136.6417056,30.51195329
-12.54282683,136.6416291,30.5046187
-12.54290253,136.6415526,30.49726016
-12.54297823,136.6414761,30.48987769
-12.54305393,136.6413996,30.48247128
-12.54312962,136.6413231,30.47504094
-12.54320531,136.6412467,30.46758666
-12.543281,136.6411702,30.46010845
-12.54335668,136.6410937,30.45260631
-12.54343236,136.6410172,30.44508024
-12.54350804,136.6409408,30.43753025
-12.54358371,136.6408643,30.42995634
-12.54365939,136.6407878,30.42235851
-12.54373505,136.6407114,30.41473675
-12.54381072,136.6406349,30.40709109
-12.54388638,136.6405585,30.39942151
-12.54396204,136.640482,30.39172801
-12.5440377,136.6404056,30.38401061
-12.54411335,136.6403291,30.3762693
-12.544189,136.6402527,30.36850409
-12.54426465,136.6401763,30.36071497
-12.5443403,136.6400999,30.35290195
-12.54441594,136.6400234,30.34506504
-12.54449158,136.639947,30.33720423
-12.54456721,136.6398706,30.32931952
-12.54464284,136.6397942,30.32141092
-12.54471847,136.6397178,30.31347844
-12.5447941,136.6396414,30.30552207
-12.54486972,136.639565,30.29754182
-12.54494534,136.6394886,30.28953768
-12.54502095,136.6394122,30.28150966
-12.54509657,136.6393358,30.27345777
-12.54517218,136.6392594,30.265382
-12.54524778,136.6391831,30.25728237
-12.54532338,136.6391067,30.24915886
-12.54539898,136.6390303,30.24101148
-12.54547458,136.638954,30.23284024
-12.54555017,136.6388776,30.22464514
-12.54562576,136.6388012,30.21642618
-12.54570135,136.6387249,30.20818336
-12.54577693,136.6386485,30.19991669
-12.54585251,136.6385722,30.19162616
-12.54592809,136.6384959,30.18331179
-12.54600366,136.6384195,30.17497357
-12.54607923,136.6383432,30.1666115
-12.5461548,136.6382669,30.1582256
-12.54623036,136.6381906,30.14981585
-12.54630592,136.6381142,30.14138227
-12.54638148,136.6380379,30.13292485
-12.54645703,136.6379616,30.12444361
-12.54653258,136.6378853,30.11593853
-12.54660812,136.637809,30.10740963
-12.54668367,136.6377327,30.09885691
-12.5467592,136.6376564,30.09028037
-12.54683474,136.6375801,30.08168001
-12.54691027,136.6375039,30.07305583
-12.5469858,136.6374276,30.06440785
-12.54706132,136.6373513,30.05573605
-12.54713684,136.637275,30.04704045
-12.54721236,136.6371988,30.03832105
-12.54728787,136.6371225,30.02957784
-12.54736338,136.6370463,30.02081084
-12.54743889,136.63697,30.01202005
-12.54751439,136.6368938,30.00320546
-12.54758989,136.6368175,29.99436708
-12.54766539,136.6367413,29.98550492
-12.54774088,136.636665,29.97661897
-12.54781637,136.6365888,29.96770925
-12.54789185,136.6365126,29.95877575
-12.54796733,136.6364364,29.94981847
-12.54804281,136.6363602,29.94083743
-12.54811828,136.636284,29.93183262
-12.54819375,136.6362078,29.92280404
-12.54826922,136.6361316,29.9137517
-12.54834468,136.6360554,29.9046756
-12.54842014,136.6359792,29.89557575
-12.54849559,136.635903,29.88645215
-12.54857104,136.6358268,29.87730479
-12.54864649,136.6357506,29.8681337
-12.54872193,136.6356745,29.85893886
-12.54879737,136.6355983,29.84972028
-12.5488728,136.6355221,29.84047797
-12.54894824,136.635446,29.83121193
-12.54902366,136.6353698,29.82192217
-12.54909909,136.6352937,29.81260868
-12.5491745,136.6352175,29.80327148
-12.54924992,136.6351414,29.79391056
-12.54932533,136.6350653,29.78452594
-12.54940074,136.6349891,29.77511761
-12.54947614,136.634913,29.76568558
-12.54955154,136.6348369,29.75622986
-12.54962693,136.6347608,29.74675044
-12.54970232,136.6346847,29.73724734
-12.54977771,136.6346086,29.72772055
-12.54985309,136.6345325,29.71817008
-12.54992847,136.6344564,29.70859594
-12.55000384,136.6343803,29.69899814
-12.55007921,136.6343042,29.68937666
-12.55015457,136.6342282,29.67973153
-12.55022993,136.6341521,29.67006273
-12.55030529,136.634076,29.66037029
-12.55038064,136.634,29.65065419
-12.55045599,136.6339239,29.64091444
-12.55053133,136.6338479,29.63115104
-12.55060667,136.6337718,29.621364
-12.55068201,136.6336958,29.61155332
-12.55075734,136.6336197,29.60171899
-12.55083266,136.6335437,29.59186103
-12.55090798,136.6334677,29.58197943
-12.5509833,136.6333917,29.57207419
-12.55105861,136.6333157,29.56214532
-12.55113392,136.6332397,29.55219283
-12.55120922,136.6331637,29.54221671
-12.55128452,136.6330877,29.53221696
-12.55135982,136.6330117,29.52219359
-12.55143511,136.6329357,29.5121466
-12.55151039,136.6328597,29.502076
-12.55158568,136.6327837,29.49198177
-12.55166095,136.6327078,29.48186394
-12.55173622,136.6326318,29.4717225
-12.55181149,136.6325559,29.46155744
-12.55188676,136.6324799,29.45136879
-12.55196202,136.632404,29.44115652
-12.55203727,136.632328,29.43092066
-12.55211252,136.6322521,29.4206612
-12.55218777,136.6321762,29.41037815
-12.55226301,136.6321002,29.4000715
-12.55233824,136.6320243,29.38974126
-12.55241348,136.6319484,29.37938743
-12.5524887,136.6318725,29.36901002
-12.55256393,136.6317966,29.35860902
-12.55263915,136.6317207,29.34818444
-12.55271436,136.6316448,29.33773629
-12.55278957,136.6315689,29.32726456
-12.55286478,136.631493,29.31676925
-12.55293998,136.6314172,29.30625038
-12.55301517,136.6313413,29.29570793
-12.55309036,136.6312654,29.28514192
-12.55316555,136.6311896,29.27455235
-12.55324073,136.6311137,29.26393922
-12.55331591,136.6310379,29.25330253
-12.55339108,136.630962,29.24264228
-12.55346625,136.6308862,29.23195848
-12.55354142,136.6308104,29.22125113
-12.55361658,136.6307346,29.21052024
-12.55369173,136.6306587,29.19976579
-12.55376688,136.6305829,29.18898781
-12.55384203,136.6305071,29.17818629
-12.55391717,136.6304313,29.16736123
-12.5539923,136.6303555,29.15651263
-12.55406743,136.6302797,29.1456405
-12.55414256,136.630204,29.13474485
-12.55421768,136.6301282,29.12382566
-12.5542928,136.6300524,29.11288296
-12.55436791,136.6299766,29.10191673
-12.55444302,136.6299009,29.09092698
-12.55451813,136.6298251,29.07991372
-12.55459322,136.6297494,29.06887694
-12.55466832,136.6296736,29.05781665
-12.55474341,136.6295979,29.04673286
-12.55481849,136.6295222,29.03562556
-12.55489357,136.6294464,29.02449476
-12.55496865,136.6293707,29.01334045
-12.55504372,136.629295,29.00216265
-12.55511878,136.6292193,28.99096136
-12.55519384,136.6291436,28.97973657
-12.5552689,136.6290679,28.96848829
-12.55534395,136.6289922,28.95721653
-12.555419,136.6289165,28.94592129
-12.55549404,136.6288408,28.93460256
-12.55556908,136.6287652,28.92326035
-12.55564411,136.6286895,28.91189467
-12.55571914,136.6286138,28.90050552
-12.55579416,136.6285382,28.88909289
-12.55586918,136.6284625,28.8776568
-12.55594419,136.6283869,28.86619725
-12.5560192,136.6283112,28.85471423
-12.5560942,136.6282356,28.84320776
-12.5561692,136.62816,28.83167782
-12.55624419,136.6280844,28.82012444
-12.55631918,136.6280087,28.8085476
-12.55639416,136.6279331,28.79694732
-12.55646914,136.6278575,28.78532359
-12.55654412,136.6277819,28.77367643
-12.55661909,136.6277063,28.76200582
-12.55669405,136.6276308,28.75031177
-12.55676901,136.6275552,28.7385943
-12.55684396,136.6274796,28.72685339
-12.55691891,136.627404,28.71508907
-12.55699386,136.6273285,28.70330132
-12.5570688,136.6272529,28.69149016
-12.55714373,136.6271774,28.6796556
-12.55721866,136.6271018,28.66779763
-12.55729359,136.6270263,28.65591626
-12.5573685,136.6269508,28.64401149
-12.55744342,136.6268752,28.63208334
-12.55751833,136.6267997,28.6201318
-12.55759323,136.6267242,28.60815688
-12.55766813,136.6266487,28.59615859
-12.55774302,136.6265732,28.58413693
-12.55781791,136.6264977,28.5720919
-12.5578928,136.6264222,28.56002352
-12.55796767,136.6263468,28.54793178
-12.55804255,136.6262713,28.53581669
-12.55811741,136.6261958,28.52367826
-12.55819228,136.6261204,28.51151649
-12.55826713,136.6260449,28.49933138
-12.55834199,136.6259695,28.48712295
-12.55841683,136.625894,28.47489119
-12.55849167,136.6258186,28.46263612
-12.55856651,136.6257432,28.45035773
-12.55864134,136.6256677,28.43805604
-12.55871616,136.6255923,28.42573104
-12.55879098,136.6255169,28.41338275
-12.5588658,136.6254415,28.40101117
-12.5589406,136.6253661,28.3886163
-12.55901541,136.6252907,28.37619815
-12.5590902,136.6252153,28.36375673
-12.559165,136.62514,28.35129203
-12.55923978,136.6250646,28.33880408
-12.55931456,136.6249892,28.32629286
-12.55938934,136.6249139,28.3137584
-12.55946411,136.6248385,28.30120068
-12.55953887,136.6247632,28.28861973
-12.55961363,136.6246878,28.27601554
-12.55968838,136.6246125,28.26338812
-12.55976313,136.6245372,28.25073748
-12.55983787,136.6244619,28.23806362
-12.5599126,136.6243866,28.22536655
-12.55998733,136.6243113,28.21264627
-12.56006205,136.624236,28.19990279
-12.56013677,136.6241607,28.18713611
-12.56021148,136.6240854,28.17434625
-12.56028619,136.6240101,28.16153321
-12.56036089,136.6239349,28.14869699
-12.56043558,136.6238596,28.1358376
-12.56051027,136.6237844,28.12295504
-12.56058495,136.6237091,28.11004933
-12.56065963,136.6236339,28.09712047
-12.5607343,136.6235587,28.08416846
-12.56080896,136.6234834,28.07119331
-12.56088362,136.6234082,28.05819503
-12.56095827,136.623333,28.04517363
-12.56103291,136.6232578,28.0321291
-12.56110755,136.6231826,28.01906146
-12.56118219,136.6231074,28.00597071
-12.56125681,136.6230323,27.99285686
-12.56133143,136.6229571,27.97971992
-12.56140605,136.6228819,27.96655989
-12.56148066,136.6228068,27.95337678
-12.56155526,136.6227316,27.9401706
-12.56162985,136.6226565,27.92694135
-12.56170444,136.6225814,27.91368903
-12.56177902,136.6225062,27.90041367
-12.5618536,136.6224311,27.88711525
-12.56192817,136.622356,27.8737938
-12.56200273,136.6222809,27.86044931
-12.56207729,136.6222058,27.8470818
-12.56215184,136.6221307,27.83369126
-12.56222638,136.6220556,27.82027771
-12.56230092,136.6219806,27.80684116
-12.56237545,136.6219055,27.79338161
-12.56244998,136.6218304,27.77989907
-12.56252449,136.6217554,27.76639354
-12.562599,136.6216803,27.75286503
-12.56267351,136.6216053,27.73931356
-12.56274801,136.6215303,27.72573912
-12.5628225,136.6214553,27.71214172
-12.56289698,136.6213803,27.69852138
-12.56297146,136.6213053,27.68487809
-12.56304593,136.6212303,27.67121187
-12.56312039,136.6211553,27.65752273
-12.56319485,136.6210803,27.64381067
-12.5632693,136.6210053,27.63007569
-12.56334374,136.6209304,27.61631781
-12.56341817,136.6208554,27.60253704
-12.5634926,136.6207805,27.58873337
-12.56356703,136.6207055,27.57490682
-12.56364144,136.6206306,27.5610574
-12.56371585,136.6205557,27.5471851
-12.56379025,136.6204808,27.53328993
